source,target
7145,2199023257251
7145,2199023266478
7145,6597069769686
7145,19791209309107
7145,26388279073672
7145,28587302324468
7145,30786325588422
7146,6597069771706
7239,10995116284554
7239,30786325578027
7244,6597069775211
7244,15393162789178
7244,28587302328444
7244,37383395348730
7251,24189255819865
7251,28587302322295
7273,6597069769686
7273,24189255811291
7273,24189255814889
7273,30786325587391
7274,21990232559659
7305,8060
7305,26388279070846
7305,28587302332032
7305,35184372093927
7305,35184372097478
7309,8506
7309,19791209301779
7309,19791209303940
7328,19791209303940
7363,9995
7363,10995116284554
7363,37383395354152
7375,24189255818481
7379,10995116278602
7379,32985348842998
7379,35184372093350
7402,17592186047799
7402,24189255820753
7402,35184372097478
7402,37383395353345
7404,8796093023626
7404,37383395348730
7425,2199023258809
7425,4398046522012
7425,6597069774399
7425,8796093026744
7425,17592186049379
7425,35184372096958
7437,8796093032803
7464,10995116287466
7582,2199023262085
7582,8796093031160
7582,13194139540984
7582,13194139542022
7582,17592186045902
7582,17592186047799
7582,19791209309287
7582,24189255811465
7582,30786325584205
7582,32985348834863
7587,6597069776987
7587,13194139536351
7587,15393162799347
7587,24189255819865
7587,35184372089026
7593,9304
7593,2199023262010
7593,26388279074273
7593,32985348842998
7602,6597069771209
7602,26388279069862
7602,28587302328877
7602,35184372092939
7602,37383395345487
7602,37383395352273
7633,19791209304705
7633,19791209307288
7633,24189255812627
7645,19791209301675
7684,19791209309107
7684,37383395348452
7780,13194139535349
7780,24189255814889
7780,32985348841275
7784,2199023257251
7835,10995116282628
7835,26388279070832
7913,4398046518009
7913,8796093030184
7913,15393162793052
7913,26388279070846
7937,2199023258646
7937,6597069771139
7937,10995116284589
7937,35184372089418
7937,35184372094784
7954,28587302327661
8001,9995
8001,2199023264745
8001,4398046519227
8001,30786325584361
8001,37383395352273
8018,9304
8018,4398046517894
8018,4398046520134
8018,6597069776343
8018,6597069776987
8018,10995116279088
8018,10995116285798
8018,13194139536204
8018,28587302324276
8057,6597069774986
8057,10995116278952
8057,13194139543884
8057,19791209302340
8057,19791209305839
8057,28587302328444
8057,30786325585990
8057,30786325588189
8060,6597069771139
8060,10995116280975
8060,13194139537074
8060,15393162791154
8060,24189255815615
8060,24189255819815
8060,28587302328444
8060,30786325586720
8071,10995116284563
8071,13194139536684
8071,15393162795422
8071,21990232560122
8071,21990232562554
8071,24189255815615
8071,26388279068313
8120,19791209303940
8154,4398046511304
8154,19791209301779
8213,2199023255629
8213,6597069774378
8213,8796093031798
8213,13194139535996
8213,24189255812627
8213,26388279076344
8213,30786325588189
8213,37383395349172
8237,15393162792602
8237,28587302332032
8358,17592186048247
8358,19791209303126
8358,24189255817133
8375,2199023266478
8375,4398046520134
8375,4398046520890
8375,35184372091851
8375,37383395345186
8387,9552
8387,10995116284554
8387,10995116286881
8387,10995116288202
8387,13194139534316
8387,15393162790976
8387,32985348841532
8387,35184372094132
8387,35184372094784
8387,35184372095151
8387,35184372097002
8387,37383395352273
8410,4398046518009
8410,8796093030184
8410,19791209306906
8410,21990232559659
8478,2199023262172
8478,2199023265458
8478,10995116280975
8478,15393162797393
8478,15393162799158
8478,26388279075022
8478,28587302325820
8478,37383395348452
8506,8892
8506,2199023258704
8506,13194139537007
8506,15393162797132
8506,19791209301675
8506,19791209303940
8506,21990232556858
8506,21990232561531
8506,21990232563317
8506,26388279073755
8506,26388279077079
8506,35184372095829
8506,37383395352091
8539,21990232559659
8567,6597069771706
8617,28587302330608
8617,28587302331603
8647,8892
8647,10995116278973
8653,6597069773053
8653,8796093026733
8653,10995116278369
8653,10995116278602
8653,15393162789178
8653,21990232562554
8653,26388279073672
8653,30786325581003
8653,35184372096032
8698,2199023258646
8698,8796093032132
8712,6597069775211
8726,2199023259320
8726,2199023259697
8726,4398046516877
8726,6597069774986
8726,17592186051480
8739,10995116283346
8739,15393162793222
8739,15393162793576
8749,24189255819865
8778,10995116284554
8778,13194139542022
8778,32985348834866
8807,6597069772339
8807,19791209303940
8807,24189255819075
8849,6597069774986
8849,21990232559659
8849,21990232565992
8849,35184372097104
8849,35184372098267
8849,37383395348452
8849,37383395349610
8874,13194139542022
8892,4398046518040
8892,6597069775125
8892,10995116279771
8892,10995116286502
8892,13194139534180
8892,15393162790976
8892,15393162791208
8892,24189255819865
8892,26388279071809
8892,28587302323624
8892,32985348841275
8892,35184372090624
8919,2199023257251
8919,21990232562554
8919,30786325584205
8923,21990232559659
8923,30786325588189
8973,8796093029676
8973,21990232559659
9000,2199023265372
9000,4398046519431
9000,15393162793576
9000,26388279077527
9028,2199023256836
9028,6597069772339
9028,21990232561531
9028,26388279075503
9034,2199023261181
9034,6597069774986
9034,8796093029676
9034,21990232562040
9034,28587302322295
9034,28587302323289
9034,28587302324385
9034,28587302332032
9043,15393162796502
9043,19791209304705
9043,37383395344702
9043,37383395352273
9090,24189255819865
9101,26388279075022
9104,21990232560745
9104,21990232564841
9104,37383395350913
9122,2199023256836
9122,15393162797132
9122,24189255814889
9166,4398046512072
9166,6597069775831
9166,6597069776826
9166,8796093031180
9166,10995116284563
9166,13194139534316
9166,15393162789525
9166,15393162793424
9166,19791209303940
9166,21990232555764
9166,21990232562040
9166,26388279075369
9166,26388279077079
9166,28587302324385
9166,35184372095364
9221,26388279070846
9221,26388279075503
9241,9586
9241,8796093026165
9241,10995116288202
9250,2199023257203
9250,6597069771706
9250,15393162789356
9250,28587302328444
9262,15393162789356
9262,19791209301675
9262,26388279067076
9304,2199023266478
9304,4398046511987
9304,4398046517570
9304,4398046517968
9304,4398046520852
9304,37383395348730
9336,4398046516769
9336,6597069770217
9336,13194139539554
9336,13194139539617
9336,21990232559659
9336,24189255815805
9336,26388279070832
9336,26388279077457
9369,4398046514800
9369,21990232559659
9369,30786325582392
9381,6597069775831
9381,15393162793576
9441,2199023265372
9441,28587302328444
9441,32985348834866
9445,2199023256836
9445,26388279075022
9445,30786325580361
9445,37383395348452
9445,37383395351730
9475,10995116282628
9538,2199023265458
9552,30786325584205
9586,2199023257012
9586,2199023258256
9586,2199023261279
9586,2199023263200
9586,6597069771115
9586,6597069774109
9586,8796093032132
9586,15393162792918
9586,15393162793576
9586,15393162797781
9586,19791209304705
9586,30786325582521
9586,32985348838083
9586,32985348840727
9586,35184372095672
9615,4398046519431
9615,6597069771706
9615,8796093026744
9615,10995116278138
9615,13194139538590
9615,15393162795288
9615,19791209309821
9615,26388279067812
9615,26388279075503
9615,30786325582767
9615,35184372089269
9677,4398046522020
9677,6597069769432
9677,8796093031386
9677,10995116278138
9677,19791209304439
9677,21990232560745
9677,21990232561265
9677,26388279070147
9677,26388279070531
9677,26388279070832
9677,28587302332688
9677,30786325581477
9677,32985348840010
9677,35184372091015
9677,35184372093350
9677,37383395353297
9686,19791209303940
9712,17592186045902
9733,10556
9733,2199023261502
9733,6597069769061
9733,6597069774399
9733,21990232565902
9733,26388279070147
9733,26388279075503
9733,30786325578027
9758,15393162797132
9758,19791209303940
9762,2199023257251
9762,4398046512729
9762,13194139535996
9762,19791209302340
9762,19791209303126
9762,19791209303784
9762,24189255819104
9762,24189255819764
9762,26388279070687
9762,28587302324416
9762,30786325582405
9762,35184372094716
9762,37383395349172
9774,2199023258256
9774,10995116288480
9774,24189255817587
9774,30786325586802
9774,30786325588422
9774,32985348840010
9774,35184372092017
9802,4398046518015
9802,6597069769591
9802,8796093027022
9802,13194139538590
9802,13194139540372
9802,15393162793934
9802,15393162796545
9802,17592186045208
9802,17592186045373
9802,19791209301675
9802,26388279070846
9802,26388279071554
9802,37383395345186
9802,37383395351754
9840,2199023258646
9840,26388279073672
9859,6597069771706
9859,10995116284563
9859,19791209303940
9862,10995116288202
9862,17592186045208
9874,4398046516402
9874,4398046520505
9874,8796093024380
9874,21990232565992
9874,26388279073672
9874,28587302332259
9922,10006
9922,4398046517968
9922,4398046520134
9922,4398046520852
9922,4398046520890
9922,10995116284358
9922,19791209304705
9922,37383395345539
9922,37383395352091
9979,6597069771139
9979,19791209309107
9979,30786325578027
9995,2199023258646
9995,2199023264745
9995,10995116278602
9995,37383395354152
10006,2199023262010
10006,2199023262085
10006,4398046517968
10006,4398046521153
10006,6597069774477
10006,8796093023626
10006,13194139537479
10006,24189255819865
10022,10995116287466
10022,35184372089418
10040,4398046521053
10040,8796093032803
10040,13194139537007
10040,35184372097122
10149,2199023257251
10149,2199023264745
10149,4398046521216
10149,8796093030242
10149,10995116279088
10149,10995116282388
10149,17592186047321
10149,19791209302896
10149,19791209309927
10149,24189255821847
10149,37383395354152
10160,6597069769061
10172,24189255815615
10242,19791209303940
10281,19791209303940
10281,26388279073393
10307,6597069774986
10307,15393162797132
10307,26388279075022
10307,37383395351754
10310,8796093031180
10310,30786325585990
10349,10611
10349,2199023258669
10349,2199023259320
10349,2199023259422
10349,2199023259697
10349,2199023261409
10349,2199023264173
10349,6597069766821
10349,6597069769432
10349,6597069771878
10349,6597069773330
10349,6597069776987
10349,8796093022330
10349,8796093026165
10349,8796093027051
10349,8796093031160
10349,10995116283346
10349,10995116283689
10349,10995116284517
10349,10995116284589
10349,10995116286881
10349,10995116287466
10349,10995116288202
10349,10995116288321
10349,13194139539617
10349,13194139542212
10349,15393162789136
10349,15393162790025
10349,15393162790976
10349,15393162791414
10349,15393162794272
10349,15393162796066
10349,15393162796545
10349,15393162797340
10349,17592186045428
10349,17592186047795
10349,17592186055017
10349,17592186055236
10349,19791209300362
10349,19791209304999
10349,19791209309107
10349,21990232556419
10349,21990232560745
10349,21990232560979
10349,21990232561092
10349,21990232564841
10349,24189255811363
10349,24189255811793
10349,24189255819865
10349,26388279068792
10349,26388279071642
10349,26388279073169
10349,26388279073722
10349,28587302322867
10349,28587302322890
10349,28587302323318
10349,30786325578027
10349,30786325582938
10349,32985348843454
10349,35184372089969
10349,35184372092916
10349,35184372095151
10349,35184372095947
10349,35184372096931
10349,37383395344702
10349,37383395346877
10349,37383395349610
10349,37383395351867
10349,37383395352273
10377,4398046521216
10377,28587302331852
10377,28587302332032
10427,6597069771139
10493,2199023261502
10493,4398046518031
10493,4398046522020
10493,13194139539343
10493,21990232559659
10493,24189255815805
10493,26388279070147
10493,28587302324276
10493,28587302329082
10493,30786325578027
10493,30786325582767
10493,30786325582912
10493,32985348841536
10493,37383395344702
10493,37383395349000
10523,28587302328444
10556,6597069774986
10556,21990232563432
10556,28587302330608
10556,37383395348452
10556,37383395348730
10565,21990232559659
10575,35184372091084
10613,2199023262010
10613,4398046511987
10613,4398046517968
10613,4398046520505
10613,10995116285725
10613,13194139534180
10613,28587302328611
10629,19791209306158
10629,28587302331603
10664,2199023261520
10664,6597069774986
10664,28587302328444
10664,32985348842998
10707,2199023255629
10707,2199023256191
10707,8796093029676
10707,10995116284554
10707,15393162790530
10707,19791209310888
10707,21990232559659
10707,24189255811291
10707,24189255813538
10707,26388279070147
10707,30786325578027
10715,4398046513564
10715,30786325584361
10715,30786325585990
10747,19791209301779
10757,15393162791055
10776,13194139534316
10776,17592186045902
10776,17592186051480
10776,26388279076344
10814,2199023266478
10814,6597069775211
10814,19791209300166
10814,19791209309287
10826,2199023255807
10826,24189255815615
10826,30786325578118
10826,35184372090083
10826,37383395344524
10856,4398046512501
10858,4398046519431
10858,10995116279088
10858,32985348842998
10861,13194139539888
10861,17592186048918
10861,30786325588189
10895,6597069774378
10895,10995116282474
10895,10995116285001
10895,13194139535887
10895,13194139540317
10895,17592186045987
10895,19791209303126
10895,26388279070147
10895,26388279074382
10895,26388279074970
10895,26388279075503
10895,28587302324416
10895,28587302328611
10895,30786325582405
10895,30786325588189
10924,6597069772339
10924,13194139537319
10924,15393162791906
10924,26388279070147
10924,26388279071809
10936,4398046519310
10936,6597069776987
10936,8796093027868
10936,10995116278952
10936,10995116288080
10936,15393162791055
10936,19791209305802
10936,21990232557231
10936,21990232559659
10936,21990232561939
10936,26388279070531
10936,28587302325089
10936,30786325578027
10942,2199023258646
2199023255557,13194139534180
2199023255557,19791209303940
2199023255573,17592186047105
2199023255629,4398046519431
2199023255629,4398046519441
2199023255629,8796093028126
2199023255629,13194139537936
2199023255629,17592186045818
2199023255629,17592186049147
2199023255629,24189255811291
2199023255629,24189255815805
2199023255629,24189255816810
2199023255629,26388279069970
2199023255629,26388279077527
2199023255629,30786325578027
2199023255629,30786325579204
2199023255629,30786325582767
2199023255629,30786325583430
2199023255629,32985348833424
2199023255640,17592186045208
2199023255640,19791209303940
2199023255668,4398046516402
2199023255668,6597069767791
2199023255668,21990232560745
2199023255668,30786325583430
2199023255668,37383395346475
2199023255669,10995116284554
2199023255672,21990232558090
2199023255672,28587302332259
2199023255731,32985348839723
2199023255731,35184372093350
2199023255740,4398046522020
2199023255740,6597069772339
2199023255740,13194139539617
2199023255740,17592186055017
2199023255740,19791209300166
2199023255740,19791209304439
2199023255745,2199023262085
